station	latitude	longitude	year	date	time	temp	dwpt	rh	wdir	wspd	stnpresskpa
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	12:00:24 AM	32.72000122	-1.700000048	86	18	24	97.41000366
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	1:00:24 AM	33.25999832	-1.5	85	16	24	97.38999939
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	2:00:24 AM	33.61999893	-1.600000024	83	17	32	97.34999847
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	3:00:24 AM	34.52000046	-1.399999976	82	16	26	97.33999634
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	4:00:24 AM	34.88000107	-1.399999976	80	16	28	97.27999878
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	5:00:24 AM	33.97999954	-1.100000024	85	16	26	97.23000336
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	6:00:24 AM	34.15999985	-6.300000191	57	15	22	97.19999695
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	7:00:24 AM	33.61999893	-1.200000048	86	17	26	97.08999634
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	8:00:24 AM	33.97999954	-0.899999976	86	18	24	97.05999756
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	9:00:24 AM	33.97999954	-0.200000003	91	17	24	97.05999756
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	10:00:24 AM	36.31999969	-0.400000006	82	17	22	97.04000092
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	11:00:24 AM	37.04000092	-0.200000003	81	17	22	96.94999695
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	12:00:24 PM	35.77999878	0.200000003	87	17	28	96.86000061
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	1:00:24 PM	36.13999939	-0.400000006	82	18	26	96.80000305
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	2:00:24 PM	38.29999924	0.200000003	79	18	32	96.73999786
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	3:00:24 PM	37.93999863	0.300000012	81	19	35	96.76000214
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	4:00:24 PM	38.11999893	0.800000012	83	18	22	96.79000092
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	5:00:24 PM	38.47999954	0.600000024	81	20	39	96.79000092
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	6:00:24 PM	37.93999863	0.600000024	82	18	35	96.83999634
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	7:00:24 PM	38.65999985	0.200000003	78	19	41	96.90000153
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	8:00:24 PM	38.11999893	0.200000003	80	18	32	96.95999908
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	9:00:24 PM	37.40000153	0.5	84	17	22	97.01999664
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	10:00:24 PM	37.22000122	0.400000006	84	17	22	97.13999939
Penticton Airport	49.47000122	-119.6050034	2010	1/1/10	11:00:24 PM	36.86000061	0.699999988	87	17	22	97.22000122
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	12:00:24 AM	36.5	1.100000024	90	18	20	97.26000214
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	1:00:24 AM	36.13999939	1.100000024	92	16	19	97.30999756
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	2:00:24 AM	36.68000031	0.699999988	87	18	19	97.41999817
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	3:00:24 AM	36.5	0.600000024	87	18	24	97.54000092
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	4:00:24 AM	35.95999908	0.5	89	16	22	97.59999847
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	5:00:24 AM	37.40000153	0.300000012	82	18	24	97.63999939
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	6:00:24 AM	37.57999802	0.300000012	82	15	17	97.69999695
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	7:00:24 AM	37.40000153	0.300000012	82	17	22	97.76999664
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	8:00:24 AM	37.22000122	0.400000006	84	18	19	97.86000061
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	9:00:24 AM	37.40000153	0.5	84	18	26	97.94999695
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	10:00:24 AM	37.93999863	0.800000012	84	17	22	98.05000305
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	11:00:24 AM	37.93999863	0.600000024	82	18	17	98.06999969
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	12:00:24 PM	38.47999954	1	83	17	15	98.06999969
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	1:00:24 PM	39.38000107	0.899999976	80	18	9	98.05999756
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	2:00:24 PM	39.56000137	1.200000048	81	16	9	98.05999756
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	3:00:24 PM	38.47999954	1.200000048	84	17	6	98.08999634
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	4:00:24 PM	37.75999832	0.800000012	84	16	17	98.18000031
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	5:00:24 PM	37.57999802	0.800000012	85	16	17	98.23999786
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	6:00:24 PM	37.22000122	0.699999988	85	16	19	98.29000092
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	7:00:24 PM	36.68000031	0.5	86	16	22	98.31999969
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	8:00:24 PM	36.68000031	0.300000012	85	18	17	98.33999634
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	9:00:24 PM	36.68000031	0.5	86	16	19	98.37999725
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	10:00:24 PM	36.68000031	0.400000006	85	16	19	98.41000366
Penticton Airport	49.47000122	-119.6050034	2010	1/2/10	11:00:24 PM	37.04000092	0.400000006	84	17	19	98.44000244
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	12:00:24 AM	37.40000153	0.600000024	84	16	15	98.44999695
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	1:00:24 AM	35.95999908	0.5	89	16	13	98.48999786
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	2:00:24 AM	37.40000153	0.600000024	84	16	19	98.51000214
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	3:00:24 AM	37.40000153	0.5	84	16	17	98.52999878
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	4:00:24 AM	37.40000153	0.699999988	85	15	13	98.56999969
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	5:00:24 AM	35.95999908	0.5	89	15	13	98.56999969
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	6:00:24 AM	36.13999939	0.5	88	16	15	98.62000275
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	7:00:24 AM	35.77999878	0.600000024	90	15	9	98.59999847
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	8:00:24 AM	35.95999908	0.699999988	90	25	9	98.63999939
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	9:00:24 AM	34.15999985	-0.899999976	86		0	98.69000244
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	10:00:24 AM	35.95999908	0.800000012	90	34	4	98.73000336
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	11:00:24 AM	36.86000061	0.600000024	86	21	4	98.69999695
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	12:00:24 PM	37.40000153	0.899999976	86	22	4	98.65000153
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	1:00:24 PM	38.47999954	0.899999976	82		0	98.63999939
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	2:00:24 PM	38.65999985	0.800000012	81	21	4	98.62000275
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	3:00:24 PM	37.93999863	0.899999976	84		0	98.62000275
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	4:00:24 PM	37.75999832	1	85		0	98.63999939
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	5:00:24 PM	37.22000122	0.800000012	86		0	98.62999725
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	6:00:24 PM	36.5	0.899999976	89		0	98.61000061
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	7:00:24 PM	34.52000046	0.100000001	91		0	98.59999847
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	8:00:24 PM	34.15999985	0.300000012	94	36	4	98.58999634
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	9:00:24 PM	34.15999985	0.300000012	94	4	4	98.58999634
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	10:00:24 PM	33.97999954	0.400000006	95	36	4	98.58000183
Penticton Airport	49.47000122	-119.6050034	2010	1/3/10	11:00:24 PM	33.61999893	0.400000006	96	34	4	98.56999969
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	12:00:24 AM	32.72000122	0	97		0	98.51999664
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	1:00:24 AM	32.54000092	-0.200000003	96		0	98.47000122
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	2:00:24 AM	32.18000031	-0.200000003	98		0	98.44000244
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	3:00:24 AM	32.18000031	-0.300000012	97		0	98.40000153
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	4:00:24 AM	32	-0.400000006	97		0	98.33999634
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	5:00:24 AM	32.36000061	-0.200000003	97		0	98.29000092
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	6:00:24 AM	32.18000031	-0.400000006	96	9	4	98.23999786
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	7:00:24 AM	32.36000061	-0.200000003	97		0	98.20999908
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	8:00:24 AM	32.18000031	-0.300000012	97		0	98.19999695
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	9:00:24 AM	32.54000092	-0.200000003	96	1	6	98.16999817
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	10:00:24 AM	32.36000061	-0.300000012	96		0	98.16000366
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	11:00:24 AM	32.54000092	0.100000001	99	2	4	98.08999634
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	12:00:24 PM	33.08000183	0.100000001	96		0	98.01999664
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	1:00:24 PM	32.72000122	-0.300000012	95		0	97.94000244
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	2:00:24 PM	32.72000122	-0.200000003	96		0	97.87000275
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	3:00:24 PM	32.54000092	-0.300000012	96		0	97.84999847
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	4:00:24 PM	32.36000061	-0.200000003	97		0	97.81999969
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	5:00:24 PM	32.18000031	-0.300000012	97		0	97.81999969
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	6:00:24 PM	32.18000031	-0.200000003	98		0	97.80000305
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	7:00:24 PM	32.18000031	-0.300000012	97		0	97.79000092
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	8:00:24 PM	32.18000031	-0.300000012	97		0	97.80000305
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	9:00:24 PM	32.18000031	-0.200000003	98		0	97.79000092
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	10:00:24 PM	32.18000031	-0.200000003	98		0	97.83999634
Penticton Airport	49.47000122	-119.6050034	2010	1/4/10	11:00:24 PM	32.18000031	-0.300000012	97		0	97.83999634
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	12:00:24 AM	32.18000031	-0.300000012	97		0	97.83999634
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	1:00:24 AM	31.81999969	-0.300000012	99		0	97.83000183
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	2:00:24 AM	31.45999908	-0.5	99		0	97.87000275
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	3:00:24 AM	32.36000061	-0.200000003	97	3	6	97.88999939
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	4:00:24 AM	32.72000122	-0.200000003	96	5	6	97.91000366
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5:00:24 AM	32.54000092	-0.100000001	97	2	7	97.88999939
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	6:00:24 AM	32	-0.5	96	1	6	97.91000366
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	7:00:24 AM	32.90000153	0	96	34	13	97.94999695
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	8:00:24 AM	33.97999954	0.300000012	94	1	9	98.02999878
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	9:00:24 AM	34.15999985	0.300000012	94	34	11	98.12000275
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	10:00:24 AM	35.06000137	0.600000024	92	34	15	98.16000366
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	11:00:24 AM	35.95999908	0.200000003	87	35	15	98.19000244
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	12:00:24 PM	37.40000153	-1.700000048	71	34	15	98.23000336
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	1:00:24 PM	37.57999802	-3.299999952	63	35	28	98.26999664
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	2:00:24 PM	37.40000153	-4.300000191	59	33	19	98.30999756
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	3:00:24 PM	34.70000076	-4.199999809	66	35	19	98.37999725
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	4:00:24 PM	34.52000046	-7.099999905	53	33	19	98.43000031
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5:00:24 PM	32.72000122	-7.699999809	55	32	15	98.54000092
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	6:00:24 PM	32.18000031	-8.100000381	54	33	17	98.62999725
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	7:00:24 PM	30.92000008	-8.399999619	56	33	17	98.76000214
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	8:00:24 PM	28.76000023	-8.399999619	61	1	15	98.84999847
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	9:00:24 PM	27.13999939	-8.100000381	66	1	11	98.91000366
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	10:00:24 PM	29.29999924	-7.900000095	62	5	17	98.98000336
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	11:00:24 PM	28.57999992	-8.300000191	62	6	13	99.08000183
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	12:00:24 AM	24.97999954	-8.699999809	69	5	11	99.13999939
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	1:00:24 AM	24.62000084	-9.399999619	67	36	7	99.19999695
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	2:00:24 AM	23.18000031	-9.399999619	71	36	9	99.26999664
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	3:00:24 AM	23	-9.300000191	72	5	11	99.33000183
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	4:00:24 AM	24.62000084	-8.899999619	69	4	11	99.37999725
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	5:00:24 AM	24.44000053	-9	69	36	11	99.37999725
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6:00:24 AM	21.20000076	-9.5	76	2	9	99.40000153
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	7:00:24 AM	19.39999962	-10	79	1	11	99.45999908
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	8:00:24 AM	19.57999992	-11.30000019	71	34	9	99.51000214
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	9:00:24 AM	21.73999977	-11.10000038	66	35	7	99.56999969
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	10:00:24 AM	21.92000008	-10.10000038	71	36	7	99.58999634
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	11:00:24 AM	24.97999954	-9.199999809	67		0	99.61000061
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	12:00:24 PM	28.94000053	-9.300000191	56		0	99.59999847
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	1:00:24 PM	29.29999924	-8.300000191	60		0	99.55000305
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	2:00:24 PM	28.39999962	-7.800000191	64	30	7	99.48999786
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	3:00:24 PM	23.54000092	-8.699999809	74	31	9	99.5
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	4:00:24 PM	22.10000038	-9.300000191	75	5	4	99.48999786
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	5:00:24 PM	18.13999939	-10.39999962	81	7	4	99.45999908
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6:00:24 PM	18.31999969	-9.800000191	84		0	99.44999695
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	7:00:24 PM	15.80000019	-11.10000038	85		0	99.44999695
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	8:00:24 PM	15.80000019	-10.80000019	87	4	4	99.44999695
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	9:00:24 PM	16.51999855	-11	83		0	99.48000336
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	10:00:24 PM	16.15999985	-10.30000019	89		0	99.43000031
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	11:00:24 PM	15.80000019	-10.30000019	90		0	99.41000366
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	12:00:24 AM	17.95999908	-9.399999619	88	22	4	99.36000061
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	1:00:24 AM	19.39999962	-8.899999619	86		0	99.40000153
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	2:00:24 AM	22.10000038	-7.900000095	83	18	11	99.37000275
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	3:00:24 AM	21.37999916	-8.100000381	84		0	99.40000153
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	4:00:24 AM	22.28000069	-8	82	18	7	99.38999939
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	5:00:24 AM	21.02000046	-8.199999809	85	19	9	99.36000061
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	6:00:24 AM	16.70000076	-10.19999981	87	21	6	99.29000092
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7:00:24 AM	14.71999931	-11.5	86	18	4	99.29000092
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	8:00:24 AM	18.86000061	-8.5	91	18	15	99.25
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	9:00:24 AM	20.12000084	-9.100000381	82	18	13	99.30999756
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	10:00:24 AM	21.02000046	-8.800000191	81	16	15	99.27999878
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	11:00:24 AM	22.63999939	-8.300000191	79	17	19	99.23000336
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	12:00:24 PM	23.54000092	-8.199999809	76	14	13	99.15000153
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	1:00:24 PM	24.26000023	-8.899999619	70	16	13	99.08999634
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	2:00:24 PM	23.89999962	-8	76	15	13	99.02999878
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	3:00:24 PM	23.54000092	-8.600000381	74	14	13	98.97000122
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	4:00:24 PM	23.18000031	-8.899999619	73	15	11	98.98999786
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	5:00:24 PM	22.45999908	-8.800000191	76	16	13	98.95999908
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	6:00:24 PM	22.63999939	-9.199999809	73	16	17	98.94999695
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7:00:24 PM	22.81999969	-9.199999809	73	16	20	98.94000244
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	8:00:24 PM	23.71999931	-8.600000381	74	18	17	98.91999817
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	9:00:24 PM	24.07999992	-9.100000381	70	18	19	98.91999817
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	10:00:24 PM	24.07999992	-8.600000381	72	18	19	98.87999725
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	11:00:24 PM	23.71999931	-9.399999619	69	19	24	98.84999847
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	12:00:24 AM	24.97999954	-8.399999619	71	18	15	98.86000061
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	1:00:24 AM	25.87999916	-7.400000095	74	16	15	98.77999878
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	2:00:24 AM	25.70000076	-7.900000095	72	16	17	98.79000092
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	3:00:24 AM	25.87999916	-7.400000095	74	16	17	98.79000092
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	4:00:24 AM	26.23999977	-7.199999809	74	14	9	98.76000214
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	5:00:24 AM	26.60000038	-7.5	71	17	11	98.79000092
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	6:00:24 AM	26.23999977	-7.699999809	71	17	11	98.79000092
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	7:00:24 AM	26.23999977	-7.5	72	16	17	98.73999786
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8:00:24 AM	27.86000061	-7.5	67	18	20	98.70999908
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	9:00:24 AM	28.03999901	-6.599999905	72	19	22	98.76000214
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	10:00:24 AM	28.03999901	-5.900000095	76	18	24	98.72000122
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	11:00:24 AM	28.57999992	-5.099999905	79	17	24	98.69000244
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	12:00:24 PM	29.47999954	-4.900000095	77	17	22	98.56999969
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	1:00:24 PM	30.02000046	-5.300000191	73	19	20	98.54000092
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	2:00:24 PM	30.55999947	-5.300000191	72	17	17	98.51000214
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	3:00:24 PM	31.10000038	-5	72	18	17	98.44000244
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	4:00:24 PM	31.45999908	-5	71	20	26	98.36000061
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	5:00:24 PM	31.81999969	-5.199999809	68	19	24	98.26999664
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	6:00:24 PM	31.45999908	-5	71	19	20	98.25
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	7:00:24 PM	32.36000061	-4.699999809	70	16	22	98.20999908
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8:00:24 PM	32.36000061	-4.599999905	70	16	20	98.19999695
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	9:00:24 PM	33.43999863	-4	70	15	28	98.25
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	10:00:24 PM	33.97999954	-4	69	17	24	98.26999664
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	11:00:24 PM	33.79999924	-4.599999905	66	17	28	98.26000214
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	12:00:24 AM	33.43999863	-3.599999905	72	16	26	98.29000092
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	1:00:24 AM	32.72000122	-3.099999905	77	17	32	98.29000092
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	2:00:24 AM	33.08000183	-3.299999952	75	18	30	98.36000061
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	3:00:24 AM	32.90000153	-3.400000095	75	16	32	98.40000153
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	4:00:24 AM	32.72000122	-3.400000095	76	17	28	98.37999725
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	5:00:24 AM	32.90000153	-3.5	75	18	26	98.40000153
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	6:00:24 AM	33.43999863	-3.599999905	72	17	22	98.48000336
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	7:00:24 AM	33.43999863	-3.299999952	74	18	20	98.48000336
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	8:00:24 AM	33.25999832	-3.299999952	75	17	20	98.55000305
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	9:00:24 AM	33.08000183	-3	77	16	22	98.62999725
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	10:00:24 AM	33.25999832	-2.900000095	77	16	20	98.63999939
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	11:00:24 AM	33.97999954	-3.099999905	74	16	22	98.65000153
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	12:00:24 PM	34.34000015	-3.099999905	72	16	22	98.61000061
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	1:00:24 PM	34.52000046	-2.5	75	17	22	98.58000183
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	2:00:24 PM	34.70000076	-2.5	75	16	24	98.54000092
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	3:00:24 PM	34.88000107	-2.099999905	76	18	24	98.55999756
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	4:00:24 PM	34.88000107	-2.099999905	76	16	24	98.61000061
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	5:00:24 PM	34.88000107	-2.099999905	76	19	28	98.61000061
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	6:00:24 PM	34.34000015	-1.899999976	79	15	30	98.62999725
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	7:00:24 PM	34.52000046	-1.899999976	79	16	28	98.61000061
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	8:00:24 PM	34.70000076	-1.600000024	80	16	22	98.62000275
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	9:00:24 PM	34.70000076	-1.5	80	16	22	98.65000153
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	10:00:24 PM	34.70000076	-1.399999976	81	17	26	98.66000366
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	11:00:24 PM	34.70000076	-1.700000048	79	15	20	98.68000031
Penticton Airport	49.47000122	-119.6050034	2010	1/10/10	12:00:24 AM	34.70000076	-1.100000024	83	15	22	98.63999939
Penticton Airport	49.47000122	-119.6050034	2010	1/10/10	1:00:24 AM	34.70000076	-1.299999952	82	16	19	98.63999939
Penticton Airport	49.47000122	-119.6050034	2010	1/10/10	2:00:24 AM	34.52000046	-0.899999976	85	17	20	98.66000366
Penticton Airport	49.47000122	-119.6050034	2010	1/10/10	3:00:24 AM	34.52000046	-1	84	17	22	98.66000366
Penticton Airport	49.47000122	-119.6050034	2010	1/10/10	4:00:24 AM	34.52000046	-1	84	16	22	98.62999725
Penticton Airport	49.47000122	-119.6050034	2010	1/10/10	5:00:24 AM	34.70000076	-0.800000012	85	19	20	98.63999939
